id;eventId;typeId;periodId;timeMin;timeSec;team_name;outcome;x;y;end_x;end_y;cross;ThrowIn;playerName;assist;keyPass;lb;shortName;shorter name;pro;x1_bin_xT;y1_bin_xT;x2_bin_xT;y2_bin_xT;start_zone_value_xT;end_zone_value_xT;xT
2847271537;460;Pass;1;46;53;27xvwccz8kpmqsefjv2b2sc0o;Successful;8.52;66.08;38.52;71.67999999999999;0;0;F. Medina;;;0;F. Medina;FM;27.067947176884672;0.0;6.0;3.0;7.0;0.00750072;0.00977659;0.00227587
2847271561;461;Pass;1;46;55;27xvwccz8kpmqsefjv2b2sc0o;Successful;40.199999999999996;72.32000000000001;37.08;65.92;0;0;T. Weah;;;0;T. Weah;TW;-0.7801802745677691;4.0;7.0;3.0;6.0;0.01126267;0.0105949;-0.0006677699999999998
2847271623;462;Pass;1;46;58;27xvwccz8kpmqsefjv2b2sc0o;Successful;51.959999999999994;56.24;54.84;44.800000000000004;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;4.6147066505447185;5.0;5.0;5.0;4.0;0.01429128;0.01484598;0.0005547
2847271629;463;Pass;1;47;0;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;56.04;43.36000000000001;75.24;17.36;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;2.0;2.0;3.0;0.0;0.01001304;0.00977659;-0.0002364500000000009
2847271703;419;Deleted event;1;47;1;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;4.0;5.0;3.0;4.0;0.01269174;0.01132376;-0.0013679799999999995
2847271655;418;Pass;1;47;2;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;45.48;61.68;61.199999999999996;46.800000000000004;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;3.0;4.0;4.0;5.0;0.01132376;0.01269174;0.0013679799999999995
2847271667;464;Interception;1;47;3;27xvwccz8kpmqsefjv2b2sc0o;Successful;58.67999999999999;33.04;0.0;0.0;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;3.0;0.0;5.0;1.0;0.00977659;0.0138454;0.004068810000000001
2847271987;469;Deleted event;1;47;4;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;0.0;;;;;;;
2847271723;465;Pass;1;47;6;27xvwccz8kpmqsefjv2b2sc0o;Successful;54.48;25.760000000000005;50.64;34.72;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;-2.511084961937982;5.0;2.0;4.0;3.0;0.01429128;0.01262646;-0.0016648199999999991
2847271823;466;Pass;1;47;7;27xvwccz8kpmqsefjv2b2sc0o;Successful;51.6;34.88;74.88;4.0;0;0;P. Højbjerg;;1.0;Long ball;P. Højbjerg;PH;10.869486984700508;5.0;3.0;7.0;0.0;0.01484598;0.0174506;0.00260462
2847271825;467;Attempt Saved;1;47;16;27xvwccz8kpmqsefjv2b2sc0o;Successful;92.28;28.0;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847271837;420;Save;1;47;16;3kq9cckrnlogidldtdie2fkbl;Successful;2.28;40.160000000000004;0.0;0.0;0;0;T. Courtois;;;0;T. Courtois;TC;0.0;3.0;4.0;3.0;6.0;0.01132376;0.0105949;-0.0007288599999999996
2847271845;421;Keeper pick-up;1;47;17;3kq9cckrnlogidldtdie2fkbl;Successful;2.4;39.760000000000005;0.0;0.0;0;0;T. Courtois;;;0;T. Courtois;TC;0.0;;;;;;;
2847271979;468;Deleted event;1;47;29;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847271997;422;Pass;1;47;30;3kq9cckrnlogidldtdie2fkbl;Successful;10.799999999999999;41.36000000000001;19.439999999999998;60.08;0;0;T. Courtois;;;0;T. Courtois;TC;6.6632589941603015;3.0;5.0;1.0;3.0;0.01110462;0.01082722;-0.00027740000000000056
2847272033;423;Pass;1;47;33;3kq9cckrnlogidldtdie2fkbl;Successful;24.36;57.92000000000001;47.4;51.92000000000001;0;0;Dean Huijsen;;;0;D. Huijsen;DH;23.732298241743564;2.0;3.0;3.0;4.0;0.01016549;0.01132376;0.0011582700000000012
2847272099;424;Pass;1;47;35;3kq9cckrnlogidldtdie2fkbl;Successful;47.52;53.04;86.39999999999999;56.64;0;0;A. Güler;;;Long ball;A. Güler;AG;36.14902173575169;3.0;4.0;3.0;5.0;0.01132376;0.01110462;-0.0002191399999999996
2847272111;425;Take On;1;47;40;3kq9cckrnlogidldtdie2fkbl;Successful;101.04;50.080000000000005;0.0;0.0;0;0;K. Mbappé;;;0;K. Mbappé;KM;0.0;3.0;5.0;3.0;3.0;0.01110462;0.01132376;0.0002191399999999996
2847272129;470;Challenge;1;47;40;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;18.96;29.92;0.0;0.0;0;0;L. Balerdi;;;0;L. Balerdi;LB;0.0;;;;;;;
2847272149;426;Pass;1;47;40;3kq9cckrnlogidldtdie2fkbl;Successful;102.71999999999998;49.760000000000005;104.64;31.12;0;0;K. Mbappé;;1.0;0;K. Mbappé;KM;2.1036524070469618;4.0;3.0;4.0;0.0;0.01262646;0.01126267;-0.0013637900000000001
2847272155;427;Attempt Saved;1;47;42;3kq9cckrnlogidldtdie2fkbl;Successful;105.36;31.92;0.0;0.0;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;6.0;1.0;5.0;1.0;0.01611813;0.0138454;-0.0022727300000000006
2847272165;471;Save;1;47;42;27xvwccz8kpmqsefjv2b2sc0o;Successful;8.04;43.28;0.0;0.0;0;0;G. Rulli;;;0;G. Rulli;GR;0.0;;;;;;;
2847272215;428;Attempt Saved;1;47;47;3kq9cckrnlogidldtdie2fkbl;Successful;105.36;29.28;0.0;0.0;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;5.0;2.0;6.0;2.0;0.01429128;0.01685596;0.0025646799999999997
2847272243;472;Save;1;47;47;27xvwccz8kpmqsefjv2b2sc0o;Successful;13.44;49.92;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;;;;;;;
2847272293;473;Foul;1;47;52;27xvwccz8kpmqsefjv2b2sc0o;Successful;23.52;74.96000000000001;0.0;0.0;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;;;;;;;
2847272319;429;Foul;1;47;52;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;96.48;5.04;0.0;0.0;0;0;Dani Carvajal;;;0;D. Carvajal;DC;0.0;6.0;2.0;5.0;1.0;0.01685596;0.0138454;-0.003010559999999999
2847281105;433;Pass;2;45;0;3kq9cckrnlogidldtdie2fkbl;Successful;60.12;40.080000000000005;31.08;39.2;0;0;K. Mbappé;;;0;K. Mbappé;KM;-29.043545227430364;6.0;0.0;5.0;1.0;0.01473596;0.0138454;-0.0008905599999999986
2847281119;434;Pass;2;45;4;3kq9cckrnlogidldtdie2fkbl;Successful;32.4;39.68000000000001;80.39999999999999;3.9200000000000004;0;0;T. Courtois;;;Long ball;T. Courtois;TC;34.028890454546044;7.0;1.0;7.0;2.0;0.01870347;0.01935132;0.0006478500000000019
2847281121;435;Aerial;2;45;6;3kq9cckrnlogidldtdie2fkbl;Successful;80.39999999999999;3.9200000000000004;0.0;0.0;0;0;F. Valverde;;;0;F. Valverde;FV;0.0;7.0;2.0;7.0;1.0;0.01935132;0.01870347;-0.0006478500000000019
2847281125;479;Aerial;2;45;6;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;39.6;76.08;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;;;;;;;
2847281139;436;Pass;2;45;7;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;80.39999999999999;3.9200000000000004;84.36;17.76;0;0;F. Valverde;;;0;F. Valverde;FV;0.0;7.0;1.0;7.0;2.0;0.01870347;0.01935132;0.0006478500000000019
2847281151;480;Pass;2;45;8;27xvwccz8kpmqsefjv2b2sc0o;Successful;35.52;60.0;39.84;40.32;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;6.654512031457131;3.0;5.0;3.0;4.0;0.01110462;0.01132376;0.0002191399999999996
2847281153;481;Pass;2;45;10;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;39.84;40.32;55.08;46.72;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;10.0;6.0;9.0;5.0;0.04066992;0.02855202;-0.012117899999999997
2847281171;437;Pass;2;45;12;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;64.32;32.4;75.47999999999999;32.160000000000004;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;0.0;8.0;1.0;8.0;0.0;0.02401521;0.02122129;-0.0027939199999999983
2847281179;482;Ball recovery;2;45;14;27xvwccz8kpmqsefjv2b2sc0o;Successful;42.959999999999994;49.2;0.0;0.0;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;;;;;;;
2847281207;483;Pass;2;45;14;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;42.959999999999994;49.2;84.48;62.96000000000001;0;0;P. Højbjerg;;;Long ball;P. Højbjerg;PH;0.0;6.0;6.0;6.0;4.0;0.01611813;0.01689528;0.0007771499999999973
2847281243;438;Pass;2;45;18;3kq9cckrnlogidldtdie2fkbl;Successful;34.92;17.84;22.56;40.88;0;0;Dani Carvajal;;;0;D. Carvajal;DC;-9.52542042809307;8.0;0.0;7.0;1.0;0.02122129;0.01870347;-0.0025178200000000005
2847281245;439;Ball recovery;2;45;21;3kq9cckrnlogidldtdie2fkbl;Successful;22.679999999999996;41.84;0.0;0.0;0;0;T. Courtois;;;0;T. Courtois;TC;0.0;7.0;1.0;5.0;1.0;0.01870347;0.0138454;-0.004858069999999999
2847281307;440;Pass;2;45;23;3kq9cckrnlogidldtdie2fkbl;Successful;21.84;39.44;31.32;51.36000000000001;0;0;T. Courtois;;;0;T. Courtois;TC;8.75694425626159;5.0;1.0;3.0;3.0;0.0138454;0.01132376;-0.0025216400000000003
2847281331;441;Pass;2;45;29;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;35.879999999999995;47.760000000000005;45.6;20.0;0;0;Dean Huijsen;;;0;D. Huijsen;DH;0.0;4.0;4.0;4.0;5.0;0.01262646;0.01269174;6.527999999999916e-05
2847281375;484;Pass;2;45;31;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;74.39999999999999;56.720000000000006;92.39999999999999;13.36;0;0;T. Weah;;;Long ball;T. Weah;TW;0.0;6.0;4.0;6.0;3.0;0.01689528;0.01689528;0.0
2847281421;442;Pass;2;45;37;3kq9cckrnlogidldtdie2fkbl;Successful;27.0;68.96000000000001;46.559999999999995;75.84;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;15.68607206722534;5.0;5.0;6.0;6.0;0.01429128;0.01611813;0.0018268500000000014
2847281423;443;Pass;2;45;40;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;46.559999999999995;75.84;52.199999999999996;75.60000000000001;0;0;Rodrygo;;;0;Rodrygo;RO;0.0;6.0;6.0;4.0;6.0;0.01611813;0.01214719;-0.003970940000000001
2847281435;485;Ball touch;2;45;42;27xvwccz8kpmqsefjv2b2sc0o;Successful;72.0;3.44;0.0;0.0;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;7.0;2.0;7.0;0.0;0.01935132;0.0174506;-0.0019007200000000016
2847281445;444;Foul;2;45;42;3kq9cckrnlogidldtdie2fkbl;Successful;50.04;74.8;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;4.0;5.0;3.0;4.0;0.01269174;0.01132376;-0.0013679799999999995
2847281451;486;Foul;2;45;42;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;69.96;5.2;0.0;0.0;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;6.0;2.0;4.0;3.0;0.01685596;0.01262646;-0.004229499999999999
2847281469;487;Card;2;45;45;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;4.0;3.0;5.0;2.0;0.01262646;0.01429128;0.0016648199999999991
2847281719;445;Pass;2;46;6;3kq9cckrnlogidldtdie2fkbl;Successful;55.8;78.08;51.72;63.84;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;2.32177433216782;3.0;4.0;3.0;2.0;0.01132376;0.01110462;-0.0002191399999999996
2847281737;446;Pass;2;46;7;3kq9cckrnlogidldtdie2fkbl;Successful;51.6;62.0;47.04;71.76;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;-7.722023490619179;3.0;2.0;3.0;4.0;0.01110462;0.01132376;0.0002191399999999996
2847281741;447;Pass;2;46;8;3kq9cckrnlogidldtdie2fkbl;Successful;46.32;71.60000000000001;36.12;56.56;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;-5.328594226742737;3.0;4.0;3.0;3.0;0.01132376;0.01132376;0.0
2847281765;448;Pass;2;46;12;3kq9cckrnlogidldtdie2fkbl;Successful;39.0;49.92;37.44;22.560000000000002;0;0;Dean Huijsen;;;0;D. Huijsen;DH;-2.776726644152248;3.0;4.0;3.0;2.0;0.01132376;0.01110462;-0.0002191399999999996
2847281779;449;Pass;2;46;14;3kq9cckrnlogidldtdie2fkbl;Successful;31.56;21.200000000000003;30.36;44.64;0;0;Éder Militão;;;0;É. Militão;ÉM;0.6561046954840322;3.0;2.0;2.0;4.0;0.01110462;0.01016549;-0.0009391300000000016
2847281787;450;Pass;2;46;15;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;30.36;44.64;62.279999999999994;51.92000000000001;0;0;Dean Huijsen;;;0;D. Huijsen;DH;0.0;0.0;3.0;4.0;4.0;0.00941056;0.01262646;0.0032159000000000007
2847281811;488;Pass;2;46;18;27xvwccz8kpmqsefjv2b2sc0o;Successful;57.959999999999994;28.160000000000004;64.92;16.400000000000002;0;0;L. Balerdi;;;0;L. Balerdi;LB;3.236692079358015;5.0;2.0;6.0;1.0;0.01429128;0.01611813;0.0018268500000000014
2847281813;489;Ball recovery;2;46;19;27xvwccz8kpmqsefjv2b2sc0o;Successful;64.32;16.72;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847281819;490;Dispossessed;2;46;20;27xvwccz8kpmqsefjv2b2sc0o;Successful;59.519999999999996;13.52;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847281825;451;Tackle;2;46;20;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;60.48;66.48;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;;;;;;;
2847282233;496;Ball touch;2;46;21;27xvwccz8kpmqsefjv2b2sc0o;Successful;55.440000000000005;14.8;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847281833;452;Ball recovery;2;46;21;3kq9cckrnlogidldtdie2fkbl;Successful;63.48;64.16000000000001;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;;;;;;;
2847281845;453;Pass;2;46;22;3kq9cckrnlogidldtdie2fkbl;Successful;61.559999999999995;61.68;65.64;54.160000000000004;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;6.157849107773366;6.0;6.0;6.0;5.0;0.01611813;0.01685596;0.0007378299999999983
2847281883;454;Pass;2;46;23;3kq9cckrnlogidldtdie2fkbl;Successful;76.8;57.84;91.32;57.120000000000005;0;0;A. Güler;;;0;A. Güler;AG;13.33754520896867;4.0;3.0;4.0;4.0;0.01262646;0.01262646;0.0
2847281903;455;Pass;2;46;26;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;84.71999999999998;52.879999999999995;86.64;0.0;0;0;K. Mbappé;;;Long ball;K. Mbappé;KM;0.0;;;;;;;
2847281905;456;Out;2;46;27;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;89.28;-1.1199999999999999;0.0;0.0;0;0;K. Mbappé;;;0;K. Mbappé;KM;0.0;3.0;4.0;0.0;5.0;0.01132376;0.0088799;-0.002443860000000001
2847281937;491;Out;2;46;27;27xvwccz8kpmqsefjv2b2sc0o;Successful;30.72;81.12;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;;;;;;;
2847282073;492;Pass;2;46;48;27xvwccz8kpmqsefjv2b2sc0o;Successful;27.24;80.0;36.6;71.76;0;Throw-in;Emerson;;;0;Emerson;EM;11.774228058620054;2.0;7.0;3.0;7.0;0.00844854;0.00977659;0.0013280500000000008
2847282079;493;Aerial;2;46;49;27xvwccz8kpmqsefjv2b2sc0o;Successful;36.6;71.76;0.0;0.0;0;0;P. Aubameyang;;;0;P. Aubameyang;PA;0.0;;;;;;;
2847282091;457;Aerial;2;46;49;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;83.39999999999999;8.24;0.0;0.0;0;0;Éder Militão;;;0;É. Militão;ÉM;0.0;1.0;4.0;2.0;3.0;0.01082722;0.01016549;-0.000661730000000001
2847282097;494;Pass;2;46;50;27xvwccz8kpmqsefjv2b2sc0o;Successful;36.6;71.76;46.92;69.92;0;0;P. Aubameyang;;;0;P. Aubameyang;PA;10.27502000271646;3.0;7.0;4.0;7.0;0.00977659;0.01126267;0.0014860800000000007
2847282101;495;Pass;2;46;51;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;46.199999999999996;69.76;46.08;66.08;0;0;T. Weah;;;0;T. Weah;TW;0.0;7.0;7.0;9.0;7.0;0.0174506;0.02756312;0.01011252
2847282103;458;Interception;2;46;52;3kq9cckrnlogidldtdie2fkbl;Successful;73.92;13.92;0.0;0.0;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;0.0;2.0;3.0;0.0;4.0;0.01016549;0.00941056;-0.0007549299999999991
2847282113;459;Ball recovery;2;46;55;3kq9cckrnlogidldtdie2fkbl;Successful;58.559999999999995;3.3600000000000003;0.0;0.0;0;0;Dani Carvajal;;;0;D. Carvajal;DC;0.0;0.0;4.0;0.0;6.0;0.00941056;0.00750072;-0.0019098400000000003
2847282119;460;Pass;2;46;55;3kq9cckrnlogidldtdie2fkbl;Successful;58.559999999999995;3.3600000000000003;24.0;24.96;0;0;Dani Carvajal;;;Long ball;D. Carvajal;DC;-25.635243849119234;0.0;6.0;3.0;7.0;0.00750072;0.00977659;0.00227587
2847282191;461;Pass;2;47;1;3kq9cckrnlogidldtdie2fkbl;Successful;26.4;32.0;46.08;5.84;0;0;T. Courtois;;;0;T. Courtois;TC;12.509863804239501;4.0;7.0;3.0;6.0;0.01126267;0.0105949;-0.0006677699999999998
2847282239;462;Pass;2;47;7;3kq9cckrnlogidldtdie2fkbl;Successful;45.0;13.52;21.36;26.480000000000004;0;0;Dani Carvajal;;;0;D. Carvajal;DC;-20.024889607447747;5.0;5.0;5.0;4.0;0.01429128;0.01484598;0.0005547
2847282273;463;Pass;2;47;9;3kq9cckrnlogidldtdie2fkbl;Successful;21.36;26.480000000000004;34.68;8.48;0;0;T. Courtois;;;0;T. Courtois;TC;8.606138140529765;2.0;2.0;3.0;0.0;0.01001304;0.00977659;-0.0002364500000000009
2847282301;464;Pass;2;47;13;3kq9cckrnlogidldtdie2fkbl;Successful;36.12;9.68;53.64;19.12;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;19.624279549950373;3.0;0.0;5.0;1.0;0.00977659;0.0138454;0.004068810000000001
2847282313;465;Pass;2;47;17;3kq9cckrnlogidldtdie2fkbl;Successful;48.959999999999994;11.840000000000002;70.8;3.44;0;0;A. Güler;;;0;A. Güler;AG;15.12111172882085;5.0;2.0;4.0;3.0;0.01429128;0.01262646;-0.0016648199999999991
2847282363;466;Pass;2;47;19;3kq9cckrnlogidldtdie2fkbl;Successful;70.8;3.44;84.36;15.680000000000001;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;18.149506257568575;5.0;3.0;7.0;0.0;0.01484598;0.0174506;0.00260462
2847282369;467;Pass;2;47;22;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;89.04;19.44;98.16;37.92;0;0;Éder Militão;;;0;É. Militão;ÉM;0.0;;;;;;;
2847282383;497;Clearance;2;47;23;27xvwccz8kpmqsefjv2b2sc0o;Successful;21.84;43.04;0.0;71.44;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;;;;;;;
2847282381;468;Corner Awarded;2;47;24;3kq9cckrnlogidldtdie2fkbl;Successful;112.91999999999999;19.52;0.0;0.0;0;0;Éder Militão;;;0;É. Militão;ÉM;0.0;;;;;;;
2847282385;498;Corner Awarded;2;47;24;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;7.08;60.48;0.0;0.0;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;8.0;7.0;6.0;6.0;0.02122129;0.01611813;-0.005103159999999999
2847282603;469;Pass;2;47;55;3kq9cckrnlogidldtdie2fkbl;Successful;119.51999999999998;0.5599999999999999;115.91999999999999;56.879999999999995;Cross;0;A. Güler;;;Long ball;A. Güler;AG;22.076838900395167;;;;;;;
2847282609;470;Pass;2;47;58;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;117.24;54.0;111.48;43.68000000000001;0;0;Dean Huijsen;;;0;D. Huijsen;DH;0.0;;;;;;;
2847282647;499;Clearance;2;48;1;27xvwccz8kpmqsefjv2b2sc0o;Successful;8.4;36.64;40.68;20.240000000000002;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;6.0;6.0;5.0;5.0;0.01611813;0.01429128;-0.0018268500000000014
2847282645;471;Ball touch;2;48;3;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;78.11999999999999;62.879999999999995;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;;;;;;;
2847282649;472;Out;2;48;4;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;75.24;80.80000000000001;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;;;;;;;
2847282653;500;Out;2;48;4;27xvwccz8kpmqsefjv2b2sc0o;Successful;44.76;-0.8;0.0;0.0;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;5.0;5.0;6.0;3.0;0.01429128;0.01689528;0.0026039999999999987
2847282831;501;Pass;2;48;27;27xvwccz8kpmqsefjv2b2sc0o;Successful;48.72;0.0;27.720000000000002;11.280000000000001;0;Throw-in;B. Pavard;;;0;B. Pavard;BP;-14.909539438258761;4.0;0.0;2.0;1.0;0.01126267;0.00942382;-0.0018388500000000012
2847282881;502;Pass;2;48;30;27xvwccz8kpmqsefjv2b2sc0o;Successful;27.599999999999998;11.920000000000002;18.0;41.760000000000005;0;0;L. Balerdi;;;0;L. Balerdi;LB;-5.442690205607832;2.0;1.0;1.0;4.0;0.00942382;0.01082722;0.0014034000000000008
2847282905;503;Pass;2;48;33;27xvwccz8kpmqsefjv2b2sc0o;Successful;27.24;50.64;40.32;73.60000000000001;0;0;F. Medina;;;0;F. Medina;FM;6.893599995774423;2.0;5.0;3.0;7.0;0.01001304;0.00977659;-0.0002364500000000009
2847282915;504;Pass;2;48;36;27xvwccz8kpmqsefjv2b2sc0o;Successful;40.32;73.60000000000001;51.84;75.52000000000001;0;0;Emerson;;;0;Emerson;EM;9.61465785035135;4.0;7.0;5.0;7.0;0.01126267;0.01248344;0.0012207699999999995
2847282925;505;Pass;2;48;38;27xvwccz8kpmqsefjv2b2sc0o;Successful;51.84;75.52000000000001;44.279999999999994;68.32000000000001;0;0;T. Weah;;;0;T. Weah;TW;-3.98271511115928;5.0;7.0;4.0;6.0;0.01248344;0.01214719;-0.00033624999999999974
2847282961;506;Pass;2;48;39;27xvwccz8kpmqsefjv2b2sc0o;Successful;44.279999999999994;68.32000000000001;37.199999999999996;75.76;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;-9.349423262737957;4.0;6.0;3.0;7.0;0.01214719;0.00977659;-0.0023706000000000005
2847282977;507;Pass;2;48;41;27xvwccz8kpmqsefjv2b2sc0o;Successful;37.199999999999996;75.76;22.92;68.96000000000001;0;0;Emerson;;;0;Emerson;EM;-11.115377364486534;3.0;7.0;2.0;6.0;0.00977659;0.00942382;-0.0003527700000000005
2847282991;508;Pass;2;48;44;27xvwccz8kpmqsefjv2b2sc0o;Successful;22.92;68.96000000000001;28.439999999999998;54.96000000000001;0;0;F. Medina;;;0;F. Medina;FM;8.533383862129028;2.0;6.0;2.0;5.0;0.00942382;0.01001304;0.0005892200000000014
2847283031;509;Pass;2;48;45;27xvwccz8kpmqsefjv2b2sc0o;Successful;26.639999999999997;57.84;16.8;72.0;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;-12.998171865551939;2.0;5.0;1.0;7.0;0.01001304;0.00779616;-0.002216880000000001
2847283073;510;Pass;2;48;49;27xvwccz8kpmqsefjv2b2sc0o;Successful;16.8;70.4;5.64;52.800000000000004;0;0;F. Medina;;;0;F. Medina;FM;-7.489719335319862;1.0;7.0;0.0;5.0;0.00779616;0.0088799;0.0010837399999999997
2847283125;511;Pass;2;48;53;27xvwccz8kpmqsefjv2b2sc0o;Successful;5.3999999999999995;46.080000000000005;11.639999999999999;18.240000000000002;0;0;G. Rulli;;;0;G. Rulli;GR;4.2379283293958;0.0;4.0;0.0;1.0;0.00941056;0.00750072;-0.0019098400000000003
2847283187;512;Pass;2;48;58;27xvwccz8kpmqsefjv2b2sc0o;Successful;16.919999999999998;13.440000000000001;9.839999999999998;39.760000000000005;0;0;L. Balerdi;;;0;L. Balerdi;LB;-3.713467216259687;1.0;1.0;0.0;3.0;0.00878589;0.00941056;0.0006246700000000008
2847283223;513;Pass;2;49;3;27xvwccz8kpmqsefjv2b2sc0o;Successful;12.12;40.72;16.919999999999998;54.800000000000004;0;0;G. Rulli;;;0;G. Rulli;GR;3.745346798188166;1.0;4.0;1.0;5.0;0.01082722;0.00977745;-0.0010497700000000002
2847283245;514;Pass;2;49;7;27xvwccz8kpmqsefjv2b2sc0o;Successful;12.96;55.2;3.0;41.760000000000005;0;0;F. Medina;;;0;F. Medina;FM;-8.89940055576048;1.0;5.0;0.0;4.0;0.00977745;0.00941056;-0.0003668899999999999
2847283251;515;Pass;2;49;11;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;3.0;39.68000000000001;0.0;22.64;0;0;G. Rulli;;;0;G. Rulli;GR;0.0;8.0;6.0;9.0;7.0;0.02401521;0.02756312;0.0035479100000000013
2847283273;473;Corner Awarded;2;49;11;3kq9cckrnlogidldtdie2fkbl;Successful;115.91999999999999;59.36000000000001;0.0;0.0;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;0.0;;;;;;;
2847283253;516;Corner Awarded;2;49;11;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;4.08;20.64;0.0;0.0;0;0;G. Rulli;;;0;G. Rulli;GR;0.0;10.0;5.0;9.0;5.0;0.05491138;0.02855202;-0.026359360000000002
2847283339;474;Pass;2;49;21;3kq9cckrnlogidldtdie2fkbl;Successful;119.39999999999999;79.60000000000001;105.96;61.68;0;0;A. Güler;;;0;A. Güler;AG;13.77541435273119;;;;;;;
2847283347;475;Pass;2;49;23;3kq9cckrnlogidldtdie2fkbl;Successful;109.55999999999999;61.52000000000001;109.91999999999999;71.12;0;0;K. Mbappé;;;0;K. Mbappé;KM;-8.793088192898956;11.0;6.0;11.0;7.0;0.04647721;0.0379259;-0.00855131
